data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9715179,729,SUD18654,18654,"01 December 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","JEM-Syouf El Hag: Justice and Equality Movement (Splinter Faction)",,2,,,0,20,"Northern Africa",Sudan,"West Kordofan","Al Lagowa",,"Baleela Petro Energy Camp",11.1938,28.512,1,"Al Rakoba; Al Taghyeer (Sudan); Alintibaha; Democrat (Sudan); Radio Dabanga",National,"On 1 December 2022, JEM-Syouf El Hag fired several Rocket-Propelled Grenade (RPGs) in the FNE station in Baleela Petro Energy Camp (Al Lagowa, West Kordofan). There are no further details. Casualties unknown.",0,1673291089,SDN
9682983,729,SUD18623,18623,"30 November 2022",2022,1,Battles,"Armed clash","Police Forces of Sudan (2019-)",,1,"Darfur Communal Militia (Sudan)","Pastoralists (Sudan)",4,14,"Northern Africa",Sudan,"North Darfur",Kutum,,Kutum,14.2065,24.6499,1,"Radio Dabanga",National,"On 30 November 2022, Agricultural Season Protection forces (presumed to be Police) clashed with pastoralists militia (coded as Darfur communal militia) in Kutum (Kutum, North Darfur). After the pastoralists let their camels to graze and destroy farms crops for three days. Security forces seized 3000 heads of camels belong to pastoralists. There were no fatalities.",0,1670255296,SDN
9682986,729,SUD18626,18626,"30 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"North Darfur",Kutum,,Hamra,14.139,24.7966,2,"Radio Dabanga",National,"On 30 November 2022, militiamen riding Land Cruiser (coded as Darfur communal militia) stormed a house of a civilian and killed him in Lamina village, near Hamra (Kutum, North Darfur). No further information.",1,1670255296,SDN
9682987,729,SUD18627,18627,"30 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Taxi Drivers (Sudan)",7,47,"Northern Africa",Sudan,"East Darfur",Assalaya,,Kallih,11.4816,26.0075,1,"Radio Dabanga",National,"On 30 November 2022, militiamen (coded as Darfur communal militia) attacked a passenger vehicle coming from Muhajiriya market to Ed Daein, in Kallih village (Assalaya, East Darfur) killing the driver and injured three others.",1,1670255296,SDN
9682993,729,SUD18633,18633,"30 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Northern,Dongola,,Dongola,19.1842,30.4743,1,Twitter,"New media","On 30 November 2022, local resident staged a protest in front of state court buildings in Dongola (Dongola, Northern), demanding the release for detainees of El Khanag demonstrations on 20 November (coded separately). [size=no report]",0,1670255296,SDN
9682994,729,SUD18634,18634,"30 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,"Al Jazirah","Medani Al Kubra",,"Wad Medani",14.3983,33.5477,1,"Al Taghyeer (Sudan); Radio Dabanga; Twitter","New media-National","On 30 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Wad Medani (Medani Al Kubra, Al Jazirah), denouncing military coup and calling for a civilian government. [size=no report]",0,1670255296,SDN
9682995,729,SUD18635,18635,"30 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,"Red Sea","Port Sudan",,"Port Sudan",19.6148,37.2225,1,"Al Taghyeer (Sudan); Radio Dabanga; Twitter","New media-National","On 30 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Port Sudan (Port Sudan, Red Sea), denouncing military coup and calling for a civilian government. [size=no report]",0,1670255296,SDN
9682996,729,SUD18636,18636,"30 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Bahri,,"Khartoum North",15.6365,32.5303,1,"Al Rakoba; Twitter","New media-National","On 30 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Khartoum North (Bahri, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. 6 were wounded, including a case of person being run over by a security vehicle. [size=no report]",0,1670255296,SDN
9682997,729,SUD18637,18637,"30 November 2022",2022,1,Protests,"Excessive force against protesters","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,"Al Taghyeer (Sudan); Alintibaha; Ayin Network; Democrat (Sudan); Radio Dabanga; Sudan Tribune; Twitter","New media-National","On 30 November 2022, hundreds of demonstrators responded to call made by Resistance Committees to demonstrate in Omdurman (Omdurman, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) used Uplan guns (stuffing stones, glass, and gunpowder into tear gas canister gun), fired live bullets and teargas canisters to disperse the crowd. 32 were wounded, including cases of persons being run over by a security vehicle. [size=hundreds]",0,1670255296,SDN
9683009,729,SUD18649,18649,"30 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Twitter","New media-National","On 30 November 2022, demonstrators responded to call made by Resistance Committees to demonstrate in Khartoum (Khartoum, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. Three were wounded, including a case of person being run over by a security vehicle. [size=no report]",0,1670255296,SDN
9683012,729,SUD18652,18652,"30 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Kassala,"Madeinat Kassala",,Kassala,15.4296,36.4105,1,"Radio Dabanga; Twitter","New media-National","On 30 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Kassala (Madeinat Kassala, Kassala), denouncing military coup and calling for a civilian government. [size=no report]",0,1670255296,SDN
9682977,729,SUD18617,18617,"29 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Students (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,"Al Fitahab",15.5654,32.4474,1,"Radio Dabanga",National,"On 29 November 2022, Al Tawisha students' association at Omdurman Islamic university staged a protest in Al Fitahab (Omdurman, Khartoum), condemning the tribal conflicts in Al Tawisha locality and calling for coexistence. [size=no report]",0,1670255296,SDN
9682984,729,SUD18624,18624,"29 November 2022",2022,1,"Strategic developments",Agreement,"Berti Ethnic Militia (Sudan)","Farmers (Sudan)",4,"Hamar Ethnic Militia (Sudan)","Pastoralists (Sudan)",4,44,"Northern Africa",Sudan,"North Darfur","El Taweisha",,"Umm Hosh",12.8007,26.8569,1,"Al Rakoba; Radio Dabanga",National,"On 29 November 2022, Berti militia (assumed farmers) and Hamar militia (assumed pastoralists) signed an initial peace agreement in Umm Hosh (El Taweisha, North Darfur). After clashes erupted for two days in Umm Hosh (coded separately). The two parties agreed to stop the hostilities between them and release the seized camels.",0,1670255296,SDN
9682989,729,SUD18629,18629,"29 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"Central Darfur",Zalingi,,Zalingei,12.9075,23.4706,2,"Radio Dabanga",National,"On 29 November 2022, militiamen (coded as Darfur communal militia) beat and wounded a civilian in the road between Saraf Omra and Zalingei (Zalingi, Central Darfur). No further information.",0,1670255296,SDN
9683001,729,SUD18641,18641,"29 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Twitter,"New media","On 29 November 2022, Resistance Committees staged a protest and closed (through unspecified means) the roads of Al Sabil neighborhood in Omdurman (Omdurman, Khartoum), denouncing the killing of a demonstrator by security forces on 24 November (coded separately). [size=no report]",0,1670255296,SDN
9683013,729,SUD18653,18653,"29 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Sudani; Twitter","New media-National","On 29 November 2022, human rights activists staged a protest in front of the office of the United Nations High Commissioner for Human Rights in Khartoum (Khartoum, Khartoum), condemning the use of Uplan gun (stuffing stones, glass, and gunpowder into tear gas canister guns) by security forces against demonstrators. [size=no report]",0,1670255296,SDN
9794951,729,SUD18621,18621,"29 November 2022",2022,1,"Explosions/Remote violence",Grenade,"Unidentified Armed Group (Sudan)",,3,"Civilians (Sudan)",,7,37,"Northern Africa",Sudan,"East Darfur","Ad Duayn",,"Ed Daein",11.4619,26.1258,1,"Darfur 24",Subnational,"On 29 November 2022, an unexploded ordnance by an unknown group detonated, injuring three children in Ed Daein (Ad Duayn, East Darfur). The children were playing with the grenade before it exploded.",0,1674517873,SDN
9794959,729,SUD18759,18759,"29 November 2022",2022,1,"Strategic developments",Other,Tamazuj,"Former Military Forces of Sudan (2019-) Rapid Support Forces; Military Forces of Sudan (1989-2019) Border Guards",2,,,0,20,"Northern Africa",Sudan,"Central Darfur","Um Dukhun",,"Umm Dukhun",11.1359,22.9615,2,"Darfur 24",Subnational,"Other: On 29 November 2022, large numbers of gunmen with heavy equipment and four-wheel vehicles affiliated with Tamazuj, Former RSF, and Former Border Guards gathered in Umm Dukhun locality by Central African Republic [coded to Umm Dukhun (Um Dukhun, Central Darfur)]. The source mentioned these gunmen gathering aims to support one of the parties to the renewed conflict in Central African Republic.",0,1674517873,SDN
9794960,729,SUD18760,18760,"29 November 2022",2022,1,"Strategic developments",Other,Tamazuj,"Former Military Forces of Sudan (2019-) Rapid Support Forces; Military Forces of Sudan (1989-2019) Border Guards",2,,,0,20,"Northern Africa",Sudan,"South Darfur","Rehaid Albirdi",,"Abu Jaradel",10.9168,22.9103,1,"Darfur 24",Subnational,"Other: On 29 November 2022, large numbers of gunmen with heavy equipment and four-wheel vehicles affiliated with Tamazuj, Former RSF, and Former Border Guards gathered in Abu Jaradel (Rehaid Albirdi, South Darfur). The source mentioned these gunmen gathering aims to support one of the parties to the renewed conflict in Central African Republic.",0,1674517873,SDN
9682974,729,SUD18614,18614,"28 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Labour Group (Sudan); Street Traders (Sudan); Women (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Alnilin; Ayin Network; Democrat (Sudan); Radio Dabanga; Sudan Tribune; Twitter","New media-National","On 28 November 2022, 34 human rights associations in addition Street traders mostly women staged a protest in front of the office of the United Nations High Commissioner for Human Rights in Khartoum (Khartoum, Khartoum), condemning the authorities' persecution to street traders and small scale traders who display their goods in many large markets, and demanding legalization for their work. [size=no report]",0,1670255296,SDN
9682979,729,SUD18619,18619,"28 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"West Darfur",Kereneik,,"Al Kereinik",13.3702,22.8902,2,"Radio Dabanga",National,"On 28 November 2022, militiamen (coded as Darfur communal militia) shot and killed a civilian in his house in Jamal Huro village [coded to Al Kereinik (Kereneik, West Darfur)].",1,1670255296,SDN
9683002,729,SUD18642,18642,"28 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,"Khartoum - Burri",15.6,32.5667,1,Twitter,"New media","On 28 November 2022, Resistance Committees staged a protest in Khartoum - Burri (Khartoum, Khartoum), denouncing the settlement and the political process announced by FFC and SAF leaders. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1670255296,SDN
9683003,729,SUD18643,18643,"28 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Twitter,"New media","On 28 November 2022, Resistance Committees staged a protest in front of Institute of Judicial Sciences in Khartoum (Khartoum, Khartoum), in solidarity with demonstrators who were arrested and accused of killing Abu Tira officer on demonstrations of 8 March (coded separately). [size=no report]",0,1670255296,SDN
9683016,729,SUD18656,18656,"28 November 2022",2022,1,"Strategic developments","Disrupted weapons use","Police Forces of Sudan (2019-)",,1,"Unidentified Armed Group (Sudan)",,3,13,"Northern Africa",Sudan,"North Kordofan",Sheikan,,"El Obeid",13.1842,30.2167,1,"Al Rakoba; BaJ News; Sudan Akhbar",National,"Weapons seizure: On 28 November 2022, police seized 667 live bullets smuggled to the Al-NuhudAl-Nuhud locality by a woman (assumed to be member of armed group) in El Obeid (Sheikan, North Kordofan).",0,1670255296,SDN
9683017,729,SUD18657,18657,"28 November 2022",2022,1,Battles,"Armed clash","Darfur Communal Militia (Sudan)","Pastoralists (Sudan)",4,"SAF: Sudan Alliance Forces",,3,34,"Northern Africa",Sudan,"West Darfur",Beida,,Misterei,13.1229,22.186,2,"Alhamish Voice",National,"On 28 November 2022, pastoralists militia (coded as Darfur communal militia) ambushed and clashed with a SAF force in the road between Darndi and Misterei (Beida, West Darfur). Two people were injured from both sides. The SAF killed 6 camels and a horse. 14 million SDG compensation was paid to the pastoralists for their 6 camels.",0,1670255296,SDN
9794948,729,SUD18616,18616,"28 November 2022",2022,1,Battles,"Armed clash","Berti Ethnic Militia (Sudan)","Farmers (Sudan)",4,"Hamar Ethnic Militia (Sudan)","Pastoralists (Sudan)",4,44,"Northern Africa",Sudan,"North Darfur","El Taweisha",,"Umm Hosh",12.8007,26.8569,1,"Darfur 24; Radio Dabanga",Subnational-National,"On 28 November 2022, and for the second day, fight broke out between Berti militia (assumed farmers) and Hamar militia (assumed pastoralists) in Umm Hosh (El Taweisha, North Darfur). This is after the pastoralists trespass to the farmers land. 8 were killed and 10 were wounded. Fatalities split over two days.",4,1674517873,SDN
9794949,729,SUD18618,18618,"28 November 2022",2022,1,Riots,"Mob violence","Rioters (Sudan)","Vigilante Group (Sudan)",5,"Civilians (South Sudan)","Refugees/IDPs (South Sudan)",7,57,"Northern Africa",Sudan,"East Darfur","Bahr Al Arab",,Kario,11.1403,26.1909,1,"Darfur 24; Radio Dabanga",Subnational-National,"On 28 November 2022, local residents attacked a South Sudanese refugees' camp in Kario (Bahr Al Arab, East Darfur). They injured 6 refugees and burned 7 houses after a refugee had killed a local shop owner. [size=no report]",1,1674517873,SDN
9794952,729,SUD18630,18630,"28 November 2022",2022,1,"Strategic developments",Other,"Protesters (Sudan)","STC: Sudanese Teachers' Committee; Teachers (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,3,"Al Sudani; Al Taghyeer (Sudan); Alhamish Voice; Darfur 24; Democrat (Sudan); Radio Dabanga; Radio Tamazuj; Sudan Tribune",National-International,"Strikes: On 28 November 2022, thousands of teachers launched a one-day nation-wide strike in response to call made by STC [coded to Khartoum (Khartoum, Khartoum)], demanding increment to the minimum wage for teachers to 69.000 SDG and increase spending on education by 20% of the national budget.",0,1674517873,SDN
9816958,729,SUD18622,18622,"28 November 2022",2022,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Sudan)",,4,"Civilians (Sudan)","Labour Group (Sudan)",7,47,"Northern Africa",Sudan,"West Kordofan","An Nuhud",,"An Nahud",12.6935,28.4232,1,"Radio Dabanga",National,"On 28 November 2022, communal militiamen attacked civilians in Al Darja and Al Mata neighborhoods in An Nahud (An Nuhud, West Kordofan). The militia beat business owners who were forced to close their shops in the area. Two people were injured. The motive of the attack is unknown.",0,1675698502,SDN
9682970,729,SUD18610,18610,"27 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Pastoralists (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur",Tawila,,Kabra,13.3254,24.8047,1,"Alintibaha; Radio Dabanga",National,"On 27 November 2022, militiamen on horses, camels and three pickup trucks (coded as Darfur communal militia) attacked civilians pastoralists in Kabra village (Tawila, North Darfur), Kosa, Doali, and Mahta and Barakau village (coded separately). The militiamen raided the villages, injuring two pastoralists and looted 260 head of cattle.",0,1670255296,SDN
9682971,729,SUD18611,18611,"27 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Pastoralists (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur",Tawila,,Barakau,13.4992,24.6624,1,"Radio Dabanga",National,"On 27 November 2022, militiamen on horses, camels and three pickup trucks (coded as Darfur communal militia) attacked civilians pastoralists in Barakau village (Tawila, North Darfur), Kosa, Doali, and Mahta and Kabra village (coded separately). The militiamen raided the villages, injuring two pastoralists and looted 260 head of cattle.",0,1670255296,SDN
9682972,729,SUD18612,18612,"27 November 2022",2022,1,"Strategic developments","Looting/property destruction","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Farmers (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur","Saraf Omra",,"Saraf Omra",13.4771,23.3117,2,"Radio Dabanga",National,"Looting: On 27 November 2022, two militiamen on a motorbike (coded as Darfur communal militia) intercepted a farmer and looted his money and phone at gunpoint, in the road between Hambol village and Saraf Omra (Saraf Omra, North Darfur).",0,1670255296,SDN
9682973,729,SUD18613,18613,"27 November 2022",2022,1,"Strategic developments","Looting/property destruction","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Labour Group (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur","Saraf Omra",,"Saraf Omra",13.4771,23.3117,2,"Radio Dabanga",National,"Looting: On 27 November 2022, two militiamen on a motorbike (coded as Darfur communal militia) intercepted a the vehicle of MTN company and looted one engineer at gunpoint, in the road between Fassai and Saraf Omra (Saraf Omra, North Darfur).",0,1670255296,SDN
9683004,729,SUD18644,18644,"27 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,"Khartoum - Burri",15.6,32.5667,1,Twitter,"New media","On 27 November 2022, Resistance Committees staged a protest in Khartoum - Burri (Khartoum, Khartoum), denouncing the settlement and the political process announced by FFC and SAF leaders. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1670255296,SDN
9683005,729,SUD18645,18645,"27 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,"Jebel Awlia",,"Al Kalakla",15.4678,32.4856,1,"Al Rakoba; Twitter","New media-National","On 27 November 2022, Resistance Committees staged a protest in Al Kalakla (Jebel Awlia, Khartoum), in solidarity with demonstrators who were arrested and accused of killing Abu Tira officer on demonstrations of 8 March (coded separately). [size=no report]",0,1670255296,SDN
9683015,729,SUD18655,18655,"27 November 2022",2022,1,Riots,"Violent demonstration","Rioters (Sudan)","Miners (Sudan)",5,,,0,50,"Northern Africa",Sudan,Northern,Delgo,,Delgo,20.1228,30.5614,1,"Sudan Akhbar",National,"On 27 November 2022, a group of miners demonstrated and burned three coffee shops in the mining market in Delgo (Delgo, Northern), demanding the closure of the coffee shops due high level crime in the market. [size=no report]",0,1670255296,SDN
9794947,729,SUD18615,18615,"27 November 2022",2022,1,Battles,"Armed clash","Berti Ethnic Militia (Sudan)","Farmers (Sudan)",4,"Hamar Ethnic Militia (Sudan)","Pastoralists (Sudan)",4,44,"Northern Africa",Sudan,"North Darfur","El Taweisha",,"Umm Hosh",12.8007,26.8569,1,"Darfur 24; Radio Dabanga",Subnational-National,"On 27 November 2022, fight broke out between Berti militia (assumed farmers) and Hamar militia (assumed pastoralists) in Umm Hosh (El Taweisha, North Darfur). This is after the pastoralists trespass to the farmers lands. 8 were killed and 10 were wounded. Fatalities split over two days.",4,1674517873,SDN
9794950,729,SUD18620,18620,"27 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Pastoralists (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur",Kebkabiya,,Martial,13.4716,24.5303,2,"Darfur 24",Subnational,"On 27 November 2022, militiamen on camels (coded as Darfur communal militia) attacked civilians (assumed pastoralists) in multiple location including Kosa, Doali, and Mahta [coded to Martial (Kebkabiya, North Darfur) and Karba and Barakau (coded separately). Three were wounded. The militia burned the villages and looted 2000 head of sheep and 40 head of camels.",0,1674517873,SDN
9682969,729,SUD18609,18609,"26 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","NOAWI: No Oppression Against Women Initiative; Women (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Alintibaha; Alnilin; Democrat (Sudan); Radio Dabanga; Sudan Akhbar; Sudan Tribune",National,"On 26 November 2022, tens of women participated in a protest staged by 69 women's rights associations including NOAWI, in front of the office of the United Nations High Commissioner for Human Rights in Khartoum (Khartoum, Khartoum), condemning the tribal conflicts in Blue Nile and Laqawa, and the failure of the security forces to intervene the conflicts and protect the lives of civilians. [size=tens]",0,1670255296,SDN
9682988,729,SUD18628,18628,"26 November 2022",2022,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"West Darfur",Sirba,,"Bir Daqiq",13.7034,22.4848,2,"Radio Dabanga",National,"On 26 November 2022, militiamen (coded as Darfur communal militia) shot and wounded a civilian in the road between Sirba and Bir Daqiq (Sirba, West Darfur). The militia looted four horses and a horse-cart.",0,1670255296,SDN
9682991,729,SUD18631,18631,"26 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"Red Sea","Jubayt Elmaaadin",,Jabet,21.0556,36.3181,1,"Democrat (Sudan)",National,"On 26 November 2022, local residents staged a protest and closed (through unspecified means) the offices of the Sudanese Mineral Resources Company and stopped collection procedures in the mining markets in Jabet (Jubayt Elmaaadin, Red Sea), denouncing the disregard of citizens' demands related to environmental safety, benefiting from mining revenues, and the social responsibility imposed on companies. [size=no report]",0,1670255296,SDN
9682998,729,SUD18638,18638,"26 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Twitter,"New media","On 26 November 2022, Resistance Committees staged a protest and closed (through unspecified means) the roads in Omdurman (Omdurman, Khartoum), denouncing the killing of a demonstrator by security forces on 24 November (coded separately). [size=no report]",0,1670255296,SDN
9683006,729,SUD18646,18646,"26 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Twitter,"New media","On 26 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Khartoum (Khartoum, Khartoum), denouncing military coup and calling for a civilian government. [size=no report]",0,1670255296,SDN
9682999,729,SUD18639,18639,"25 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Twitter,"New media","On 25 November 2022, Resistance Committees staged a protest in Omdurman (Omdurman, Khartoum), denouncing the killing of a demonstrator by security forces on 24 November (coded separately). [size=no report]",0,1670255296,SDN
9683007,729,SUD18647,18647,"25 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,"Khartoum - Burri",15.6,32.5667,1,Twitter,"New media","On 25 November 2022, Resistance Committees staged a protest in Khartoum - Burri (Khartoum, Khartoum), denouncing the settlement and the political process announced by FFC and SAF leaders. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1670255296,SDN
9683008,729,SUD18648,18648,"25 November 2022",2022,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,"Khartoum - Jabra",15.5253,32.5165,1,Twitter,"New media","On 25 November 2022, Resistance Committees staged a protest in Khartoum - Jabra (Khartoum, Khartoum), denouncing the killing of a demonstrator by security forces on 24 November (coded separately). [size=no report]",0,1670255296,SDN
9669395,729,SUD18593,18593,"24 November 2022",2022,1,Protests,"Excessive force against protesters","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,"Sudan Tribune; Al Rakoba; Twitter; Al Taghyeer (Sudan); Radio Tamazuj","New media-National","On 24 November 2022, hundreds Resistance Committees staged a protest in Omdurman (Omdurman, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired live bullets and teargas canisters to disperse the crowd. One was killed. [size=hundreds]",1,1669661987,SDN
9669564,729,SUD18592,18592,"24 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Bahri,,"Khartoum North",15.6365,32.5303,1,Twitter,"New media","On 24 November 2022, Resistance Committees staged a protest in Khartoum North (Bahri, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1669661987,SDN
9669565,729,SUD18594,18594,"24 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,"Al Jazirah","Medani Al Kubra",,"Wad Medani",14.3983,33.5477,1,Twitter,"New media","On 24 November 2022, demonstrators respond to call made by Resistance Committees staged to demonstrate in Wad Medani (Medani Al Kubra, Al Jazirah), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1669661987,SDN
9669568,729,SUD18591,18591,"24 November 2022",2022,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,"Jebel Awlia",,"Al Kalakla",15.4678,32.4856,1,Twitter,"New media","On 24 November 2022, Resistance Committees staged a protest in Al Kalakla (Jebel Awlia, Khartoum), denouncing military coup and calling for a civilian government. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=no report]",0,1669661987,SDN
